"","Marca temporal","Edad, en años cumplidos","Sexo","¿En cuál sede de la UCAB estudias?","¿En cuál escuela estudias?","¿Cuál semestre cursas actualmente?","¿Cuánto temor te produce el coronavirus?","¿Cuántas medidas de prevención has adoptado en tu vida diaria para evitar contagiarte?","Describelas brevemente (opcional)","3- ¿Cómo te sientes en cuarentena?","Cuando termine la cuarentena tu crees que...","A continuación encontraras una lista de las actividades que las personas están haciendo en cuarentena, marca todas las que apliquen a tu caso."
"555",2020-04-13 17:50:48,19,"Mujer","Caracas","Comunicación Social",4,3,4,NA,"Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy conectado con mis amigos en linea (jugando o conversando)"
"556",2020-04-13 19:43:13,20,"Mujer","Caracas","Comunicación Social",5,3,5,NA,"Mal, necesito que esto termine pronto","Las cosas van a estar mal","Estoy escribiendo, Estoy pasando tiempo en familia"
"557",2020-04-14 08:03:50,20,"Mujer","Caracas","Comunicación Social",6,3,5,"Evidentemente, la cuarentena es la medida principal. En caso de salir, el uso respectivo del tacapobas y guantes, al llegar a la casa quitarse inmediatamente la ropa , lavarla y tomar una ducha.","Bien, tampoco es para tanto","Las cosas van a estar mal","Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando meditación/yoga, Estoy practicando danza, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"558",2020-04-14 08:17:06,21,"Hombre","Caracas","Ingeniera",4,2,5,NA,"Bien, tampoco es para tanto","Las cosas van a estar mucho mejor","Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"559",2020-04-14 09:57:22,18,"Mujer","Caracas","Ingeniera",1,2,5,NA,"Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"560",2020-04-14 10:52:01,19,"Hombre","Caracas","Comunicación Social",1,5,5,"No salir de la casa si no es necesario , lavar las manos cada rato , usar tapa bocas","Mal, necesito que esto termine pronto","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando con un instrumento musical, Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"561",2020-04-14 13:09:55,18,"Mujer","Caracas","Comunicación Social",1,3,5,NA,"Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"562",2020-04-14 14:35:05,21,"Mujer","Caracas","Comunicación Social",5,3,5,"Higienización correcta de productos comprados, ropa, objetos del hogar y mía propia. Mantengo distanciamiento social casi extremo.","De maravilla, me encanta estar aislado","Las cosas van a estar mal","Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando meditación/yoga, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia"
"563",2020-04-14 15:27:09,20,"Mujer","Caracas","Comunicación Social",5,3,5,NA,"Bien, tampoco es para tanto","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando meditación/yoga, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"564",2020-04-14 21:49:33,17,"Hombre","Caracas","Comunicación Social",1,5,3,NA,"Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"565",2020-04-15 00:15:26,20,"Mujer","Caracas","Psicología",4,4,5,NA,"Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando meditación/yoga, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"566",2020-04-15 17:32:26,21,"Mujer","Caracas","Comunicación Social",5,4,4,NA,"Bien, tampoco es para tanto","Nada va a cambiar","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy viendo más television, Estoy escribiendo, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"567",2020-04-16 13:55:24,19,"Mujer","Caracas","Comunicación Social",3,4,4,NA,"Regular, pero no hay más remedio","Nada va a cambiar","Estoy haciendo rutinas de ejercicios, Estoy practicando meditación/yoga, Estoy escribiendo, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy practicando con un instrumento musical, Estoy practicando danza, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia"
"568",2020-04-16 18:16:36,17,"Mujer","Caracas","Comunicación Social",2,3,4,"Mejorar hábitos de higiene.","Mal, necesito que esto termine pronto","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"569",2020-04-16 18:21:14,18,"Hombre","Caracas","Economía",2,4,5,NA,"Mal, necesito que esto termine pronto","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"570",2020-04-16 18:21:26,18,"Mujer","Caracas","Comunicación Social",2,4,3,"Lavarse las manos con más frecuencia, quedarse en casa","Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando danza, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia"
"571",2020-04-16 18:27:24,17,"Hombre","Caracas","Ingeniera",2,3,5,"No salir sin la debida protección (Guantes y mascarilla), asear todos los objetos que tuvieron contacto con el exterior, limpiar más frecuentemente la casa, y obviamente, cumplir lo mejor posible la cuarentena.","Bien, tampoco es para tanto","Las cosas van a estar mucho peor","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando con un instrumento musical, Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"572",2020-04-16 18:28:13,19,"Mujer","Caracas","Comunicación Social",2,5,4,NA,"Muy mal, estoy que me subo por las paredes","Las cosas van a estar mucho mejor","Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"573",2020-04-16 18:34:53,18,"Mujer","Caracas","Comunicación Social",2,3,4,"Salir únicamente al supermercado, usar guantes desechables, lavar manos y brazos al llegar, desinfectar llaves y teléfonos con alcohol","Bien, tampoco es para tanto","Las cosas van a estar mal","Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy pasando tiempo en familia"
"574",2020-04-16 18:38:38,18,"Mujer","Caracas","Comunicación Social",2,3,5,NA,"Mal, necesito que esto termine pronto","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"575",2020-04-16 19:09:27,20,"Hombre","Caracas","Ingeniera",2,4,4,"Lavar manos continuamente , usar tapabocas y usar guantes","Regular, pero no hay más remedio","Nada va a cambiar","Estoy adelantando mis estudios, Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"576",2020-04-16 19:33:39,18,"Mujer","Caracas","Administración y Contaduría",2,5,5,NA,"Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy practicando danza, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"577",2020-04-16 19:50:32,19,"Mujer","Caracas","Comunicación Social",2,3,5,"usar tapabocas, guantes, distancia, no salir a la calle...","Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"578",2020-04-16 21:07:54,17,"Hombre","Caracas","Ingeniera",1,3,5,NA,"Regular, pero no hay más remedio","Nada va a cambiar","Estoy haciendo rutinas de ejercicios, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia"
"579",2020-04-16 22:01:55,21,"Mujer","Caracas","Comunicación Social",5,4,5,NA,"Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia"
"580",2020-04-16 22:17:22,18,"Mujer","Caracas","Administración y Contaduría",2,5,5,NA,"Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy practicando danza, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"581",2020-04-17 10:05:00,22,"Mujer","Caracas","Administración y Contaduría",2,3,5,NA,"Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia"
"582",2020-04-17 11:43:28,18,"Mujer","Caracas","Comunicación Social",2,3,5,NA,"Bien, tampoco es para tanto","Las cosas van a estar mal","Estoy haciendo cursos en línea, Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy practicando meditación/yoga, Estoy escribiendo, Estoy practicando con un instrumento musical, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"583",2020-04-17 12:02:00,18,"Hombre","Caracas","Comunicación Social",2,3,5,"Lavarse las manos con jabón, usar guantes, usar mascarilla, lavar las cosas que se compran y respetar el distanciamiento social.","Bien, tampoco es para tanto","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"584",2020-04-17 13:16:23,18,"Mujer","Caracas","Ingeniera",2,4,4,"lavarme las manos, salir con tapabocas, no tocar nada en la calle","Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"585",2020-04-17 14:25:00,18,"Mujer","Caracas","Administración y Contaduría",2,4,5,NA,"Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy practicando meditación/yoga, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy practicando danza, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"586",2020-04-17 15:15:38,18,"Mujer","Caracas","Ingeniera",2,5,5,NA,"Muy mal, estoy que me subo por las paredes","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando con un instrumento musical, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"587",2020-04-17 17:29:40,18,"Mujer","Caracas","Comunicación Social",2,4,4,"lavarme las manos constantemente, lavar la suela de todos los zapatos en la casa y los pisos, como mi papá ha sido el único que ha tenido que salir para hacer mercado sale completamente cubierto y protegido, todo lo que entra a la casa es pasado por proceso de desinfección que mi mamá realiza.","Mal, necesito que esto termine pronto","Nada va a cambiar","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
